日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-06-27,'300750,宁德时代,74.09,74.93,71.77,74.21,74.18,-0.09,-0.1213,20.3177,44138862,3241043472.73,1.6095585733e+11,16095588178.0,100592
2018-06-26,'300750,宁德时代,74.18,75.55,67.1,67.89,69.19,4.99,7.212,28.7942,62553547,4537098812.25,1.6115137666e+11,16115140113.9,137861
2018-06-25,'300750,宁德时代,69.19,71.6,67.22,68.2,66.55,2.64,3.9669,32.2136,69981999,4868406844.02,1.5031091603e+11,15031093886.3,162779
2018-06-22,'300750,宁德时代,66.55,72.71,63.49,72.0,70.54,-3.99,-5.6564,58.9985,128170599,8599728955.52,1.4457568235e+11,14457570431.1,371709
2018-06-21,'300750,宁德时代,70.54,70.54,70.54,70.54,64.13,6.41,9.9953,0.5669,1231660,86881296.4,1.5324370598e+11,15324372925.8,3326
2018-06-20,'300750,宁德时代,64.13,64.13,64.13,64.13,58.3,5.83,10.0,0.6032,1310382,84034797.66,1.3931838481e+11,13931840597.3,3447
2018-06-19,'300750,宁德时代,58.3,58.3,58.3,58.3,53.0,5.3,10.0,0.5144,1117428,65146052.4,1.266530771e+11,12665309633.9,2895
2018-06-15,'300750,宁德时代,53.0,53.0,53.0,53.0,48.18,4.82,10.0042,0.1181,256510,13595030.0,1.15139161e+11,11513917849.0,717
2018-06-14,'300750,宁德时代,48.18,48.18,48.18,48.18,43.8,4.38,10.0,0.0342,74267,3578184.06,1.0466801466e+11,10466803055.9,211
2018-06-13,'300750,宁德时代,43.8,43.8,43.8,43.8,39.82,3.98,9.995,0.0207,45030,1972314.0,95152740600.0,9515275505.4,98
2018-06-12,'300750,宁德时代,39.82,39.82,39.82,39.82,36.2,3.62,10.0,0.0122,26579,1058375.78,86506441340.0,8650645448.06,86
2018-06-11,'300750,N宁德,36.2,36.2,30.17,30.17,25.14,11.06,43.9936,0.0363,78829,2845471.8,78642219400.0,7864223134.6,154
